Gene,log2FC,pval,-log10(pval),FDR,Status
PGC,-2.1789529446132363,2.2493902954279542e-08,7.6479351828727555,4.775764702151362e-08,Upregulated in BRCA_LumA
NPC2,0.34462248115767824,2.2882714499338216e-08,7.640492457931594,4.857812065156974e-08,Not Significant
AOC4P,-0.8712985529989675,2.294310774203627e-08,7.639347755405816,4.869625371377885e-08,Not Significant
C12orf65,0.38767666727462174,2.294310774203627e-08,7.639347755405816,4.869625371377885e-08,Not Significant
BEST2,2.0846319039176775,2.337021365351043e-08,7.631337317213401,4.9592516676256796e-08,Upregulated in BRCA_Basal
FOXO1,-0.3671285378472187,2.337021365351043e-08,7.631337317213401,4.9592516676256796e-08,Not Significant
CPM,0.7511589682978996,2.3524613778544083e-08,7.628477497984616,4.991499746723552e-08,Not Significant
TNFAIP1,-0.13544171443378503,2.3555612395507504e-08,7.627905600551944,4.997560284676072e-08,Not Significant
MAPK12,0.8713720541798298,2.3617728613167894e-08,7.62676187209934,5.0102207990589214e-08,Not Significant
ARAF,-0.10237499385398754,2.3867787150541118e-08,7.622187843785777,5.062220971209455e-08,Not Significant
SBF2,-0.38780679386033373,2.3867787150541118e-08,7.622187843785777,5.062220971209455e-08,Not Significant
AMBRA1,-0.15271837415645637,2.4025376624946516e-08,7.61932979554895,5.0951181146320686e-08,Not Significant
ZBTB43,-0.19552838554547708,2.431158628457976e-08,7.614186703346543,5.154749688818926e-08,Not Significant
RP2,-0.20284643329250512,2.431158628457976e-08,7.614186703346543,5.154749688818926e-08,Not Significant
CLMN,-0.2913563290869466,2.4375636368224716e-08,7.613044037471442,5.1677961046004826e-08,Not Significant
SLC45A2,-0.7649705643030329,2.453647891497432e-08,7.61018776017112,5.2013583467036174e-08,Not Significant
NHLRC1,0.4574092343094779,2.460110393428799e-08,7.609045404205051,5.2145191169805885e-08,Not Significant
PRKCE,-0.4382935431366216,2.476339005081808e-08,7.606189901671986,5.247833475136184e-08,Not Significant
NDUFA11,0.39157253089258004,2.476339005081808e-08,7.606189901671986,5.247833475136184e-08,Not Significant
CUTALP,-0.26762408044281527,2.4795971723600054e-08,7.605618867573387,5.2541954747994e-08,Not Significant
AMOTL1,0.6165226689986827,2.4893966564631048e-08,7.6039058980928385,5.274415592452497e-08,Not Significant
ALDH3A1,1.9456698280217852,2.492671495744154e-08,7.603334952537591,5.28080885386459e-08,Upregulated in BRCA_Basal
TFAP2A,-0.31688383467912146,2.4959505159091208e-08,7.6027640291180765,5.2872096516026576e-08,Not Significant
RELL2,0.4606322506232944,2.5025211195593207e-08,7.601622248686058,5.300581019006725e-08,Not Significant
TMEM19,-0.22322796714397242,2.5091085088121827e-08,7.600480556796439,5.313985175867916e-08,Not Significant
PRKAG2,0.35813065841393754,2.522333810213745e-08,7.598197438642998,5.341443401585882e-08,Not Significant
SYT7,-0.7364154562196918,2.542298694986854e-08,7.594773425472113,5.382611146810471e-08,Not Significant
TRAP1,0.3299285169900967,2.542298694986854e-08,7.594773425472113,5.382611146810471e-08,Not Significant
SDCCAG1,-0.18150852239677634,2.562416905031813e-08,7.591350209164007,5.424086460068373e-08,Not Significant
LINC01139,1.6030547453119097,2.562416905031813e-08,7.591350209164007,5.424086460068373e-08,Upregulated in BRCA_Basal
MCTP1,-0.5140869839581187,2.569157244003904e-08,7.590209314140298,5.43779330848691e-08,Not Significant
ZNF192,-0.41285793938691134,2.575914788030402e-08,7.589068507655504,5.451533741186982e-08,Not Significant
MTMR3,-0.22607812250170384,2.579300025215357e-08,7.588498137615093,5.4581350987385205e-08,Not Significant
KAZN,0.49708391661079854,2.5826895796081526e-08,7.587927789709279,5.4647442295967905e-08,Not Significant
HACE1,0.4203373065421526,2.5928841993444828e-08,7.58621687879899,5.4857494330944625e-08,Not Significant
GPR133,0.003257215756203983,2.603117866137504e-08,7.584506167098516,5.5068329082801636e-08,Not Significant
C5orf38,-1.2836882130313552,2.6237029202597282e-08,7.581085341322304,5.549807888442176e-08,Upregulated in BRCA_LumA
GNPNAT1,-0.26917642632312044,2.6375139572121185e-08,7.578805233486036,5.578446693544815e-08,Not Significant
FGF19,1.178640443424957,2.640977724507461e-08,7.57823526186172,5.584621349216128e-08,Upregulated in BRCA_Basal
ANXA13,-0.5557999953499035,2.640977724507461e-08,7.57823526186172,5.584621349216128e-08,Not Significant
C22orf39,-0.1858371055869763,2.6513955326926038e-08,7.57652547979148,5.606073118279765e-08,Not Significant
NSUN5P2,0.4412275833015113,2.6864103690452635e-08,7.570827644906723,5.6795227153086775e-08,Not Significant
RAC3,0.7146959686999323,2.6934669843316408e-08,7.569688343530116,5.693854892284835e-08,Not Significant
CCM2,0.3191905785522112,2.7076342162881253e-08,7.567410006374443,5.72321405684555e-08,Not Significant
CDC14A,-1.1349204339708183,2.7218737463158313e-08,7.565132023346499,5.752127461830078e-08,Upregulated in BRCA_LumA
AHCYL2,-0.31155858457710284,2.7218737463158313e-08,7.565132023346499,5.752127461830078e-08,Not Significant
VMAC,-0.23501511444661197,2.7290207345877008e-08,7.563993164629549,5.766637222684907e-08,Not Significant
HDDC3,-0.3067483529573451,2.736185931367011e-08,7.562854394443484,5.781182467283321e-08,Not Significant
RBMX2,0.32280784786665223,2.743369381538386e-08,7.561715712787947,5.7957632794897656e-08,Not Significant
PRG4,0.11355693392707884,2.75779122212926e-08,7.55943861506707,5.824432351584988e-08,Not Significant
FAM190B,0.3624258787524188,2.75779122212926e-08,7.55943861506707,5.824432351584988e-08,Not Significant
NUP62CL,-0.6532598832128325,2.75779122212926e-08,7.55943861506707,5.824432351584988e-08,Not Significant
FAM195A,-0.5030976554962323,2.7650297028523042e-08,7.558300199001032,5.839118921688306e-08,Not Significant
LEPRE1,0.5779228592459639,2.7722866175750105e-08,7.55716187146412,5.853841393372858e-08,Not Significant
CAV1,-0.3002890239128082,2.7759220018759127e-08,7.556592740893978,5.8609145538680776e-08,Not Significant
FKBP4,-0.32518404366563225,2.7868559308090207e-08,7.554885481976289,5.8833943809383154e-08,Not Significant
PRSS30P,-0.3701598045783243,2.7905098514674582e-08,7.554316439934491,5.8905021741161836e-08,Not Significant
PPAP2C,0.48436569164334164,2.8162177710154707e-08,7.550333765334772,5.943546207127693e-08,Not Significant
IL17RA,0.30570809375538854,2.8162177710154707e-08,7.550333765334772,5.943546207127693e-08,Not Significant
DCDC2B,-2.4400026623845257,2.834721112604914e-08,7.547489661714489,5.98198167113315e-08,Upregulated in BRCA_LumA
USF1,0.2704015447177357,2.8384359101583205e-08,7.546920907384956,5.98920485444554e-08,Not Significant
ZFP161,-0.17253923569816967,2.845879680887373e-08,7.545783465120066,6.00429401464752e-08,Not Significant
C16orf7,0.42626179956987836,2.849608665690704e-08,7.545214777184618,6.011543347999368e-08,Not Significant
ZNF117,-0.13666290920350865,2.853342391216479e-08,7.544646111380445,6.018801190807002e-08,Not Significant
CDH24,0.7420086139374412,2.8683248172695025e-08,7.542371669475614,6.049782956490096e-08,Not Significant
GPR171,0.8113265424122806,2.872082334012149e-08,7.541803114327155,6.057085551368206e-08,Not Significant
CHRNA3,0.4006166576941462,2.875844626567625e-08,7.541234581309703,6.064396716126878e-08,Not Significant
AQP12B,3.271947890403717,2.8833835626147453e-08,7.540097581667655,6.079669503414793e-08,Upregulated in BRCA_Basal
C11orf65,-0.48359955394405424,2.8871602178726418e-08,7.539529115042973,6.087007126008104e-08,Not Significant
FUT11,-0.3047107853540993,2.8909416724759213e-08,7.538960670549124,6.094353358251408e-08,Not Significant
PLEKHG4,0.6219182522549547,2.9137315172713147e-08,7.535550468331096,6.141134388430697e-08,Not Significant
SEPT2,-0.14555042262298482,2.9137315172713147e-08,7.535550468331096,6.141134388430697e-08,Not Significant
TNK2,-0.3355714377924102,2.967587765345075e-08,7.527596428079714,6.254002235964487e-08,Not Significant
ZFP112,-0.23336447651084502,2.9831518331789486e-08,7.525324641832815,6.286156856646366e-08,Not Significant
RHOBTB1,-0.29320184702794977,2.990963536698579e-08,7.524188881487949,6.301970614703373e-08,Not Significant
NEFH,0.9795490798016528,3.0066465262014275e-08,7.5219176263536225,6.33436424936861e-08,Not Significant
GRASP,-0.48128104132810023,3.01846109528808e-08,7.520214417362469,6.358602130710558e-08,Not Significant
WIT1,0.2716088668617628,3.026362484150614e-08,7.5190790553484605,6.37459249048376e-08,Not Significant
IFT27,-0.33098683156727265,3.030320699852019e-08,7.518511407535355,6.38161963661744e-08,Not Significant
ZNF215,1.0645175295745817,3.030320699852019e-08,7.518511407535355,6.38161963661744e-08,Upregulated in BRCA_Basal
COL4A2,0.5864113381617068,3.034283937941063e-08,7.517943781851452,6.3893101230167e-08,Not Significant
PCDHB7,0.3792434991611822,3.038252204582456e-08,7.517376178296711,6.397009618637541e-08,Not Significant
LMO2,-0.06958781220067167,3.042225505948241e-08,7.516808596871088,6.404718133700597e-08,Not Significant
ETS1,0.5023026097498571,3.054175680221883e-08,7.515105985368481,6.429216846905981e-08,Not Significant
GRM8,-0.4501611331042188,3.082236792527542e-08,7.511133999706594,6.487621513036532e-08,Not Significant
LYPD4,-2.1150766512636334,3.086265885310495e-08,7.510566661698347,6.495435781598188e-08,Upregulated in BRCA_LumA
RWDD2A,-0.366390381556534,3.0983838449021075e-08,7.508864780444953,6.52027074150784e-08,Not Significant
KIR3DL2,1.2511960219183809,3.110547958211511e-08,7.507163098347656,6.54519772398562e-08,Upregulated in BRCA_Basal
URB1,0.350130715624632,3.126838864591637e-08,7.504894498680893,6.578802278885481e-08,Not Significant
CRYBB1,-0.4452905823640485,3.151430522581222e-08,7.50149226302423,6.629862756313085e-08,Not Significant
C21orf7,-0.3298673430715775,3.1596693582511665e-08,7.500358361495519,6.646513829464571e-08,Not Significant
TUBGCP6,-0.25033341823140703,3.184511430074235e-08,7.496957187974973,6.697397040002374e-08,Not Significant
RNF227,-0.2910553343885114,3.184511430074235e-08,7.496957187974973,6.697397040002374e-08,Not Significant
SLA2,0.9579031219421569,3.1928341468532654e-08,7.495823640488802,6.713524392819769e-08,Not Significant
OXTR,-0.9011775202050109,3.1928341468532654e-08,7.495823640488802,6.713524392819769e-08,Not Significant
SMCHD1,0.44616890733996994,3.2011779626384644e-08,7.494690181512383,6.729689491538526e-08,Not Significant
ESYT1,-0.22181320555658487,3.2011779626384644e-08,7.494690181512383,6.729689491538526e-08,Not Significant
NCRNA00119,0.8918489024439904,3.26443435396928e-08,7.4861920604017005,6.861967429027935e-08,Not Significant
LPCAT1,0.36679185947106885,3.311591284623423e-08,7.479963269044746,6.958954319736111e-08,Not Significant
PTGES2,0.41159298235776587,3.311591284623423e-08,7.479963269044746,6.958954319736111e-08,Not Significant
ZNF337,-0.2575632443392989,3.311591284623423e-08,7.479963269044746,6.958954319736111e-08,Not Significant
PHKB,-0.3871446431042529,3.346301587421213e-08,7.475434920561178,7.03045422595827e-08,Not Significant
PHF23,-0.22355902422434337,3.346301587421213e-08,7.475434920561178,7.03045422595827e-08,Not Significant
GLIS1,-0.0020735744219466143,3.3901859814538e-08,7.469776476279635,7.121924436108228e-08,Not Significant
PPIL2,-0.18433213352852962,3.3990296037167525e-08,7.4686450529294905,7.139771643024195e-08,Not Significant
ARFGEF1,-0.3887488884756019,3.452563132185884e-08,7.461858371341863,7.251478180590641e-08,Not Significant
IGLON5,2.6294129561550568,3.457060991155822e-08,7.4612929583549725,7.260181925950375e-08,Upregulated in BRCA_Basal
UFM1,-0.21668169030189674,3.4660737658857756e-08,7.460162198755327,7.2783647045793e-08,Not Significant
ARHGEF1,0.3880126868051522,3.4796356742514816e-08,7.458466225290531,7.306095452751935e-08,Not Significant
GRIPAP1,-0.159054854264487,3.484167737248421e-08,7.457900945051333,7.31486274765815e-08,Not Significant
RTEL1,-0.34777885967443956,3.50691406834414e-08,7.455074875721346,7.361111289440927e-08,Not Significant
CTSZ,0.3844145829784658,3.50691406834414e-08,7.455074875721346,7.361111289440927e-08,Not Significant
GFOD2,0.2451676754400729,3.516052872536366e-08,7.453944602859318,7.379538956495617e-08,Not Significant
NAA25,0.31155576136984847,3.5206309324188176e-08,7.453379499614549,7.388391681637445e-08,Not Significant
LCP1,0.715770872151035,3.552839622754545e-08,7.449424396373533,7.455222272415397e-08,Not Significant
TRIM74,-1.0834210036344272,3.5574641308471e-08,7.448859470120335,7.4641629038471e-08,Upregulated in BRCA_LumA
SLC8A3,-0.5642856569535128,3.5620944769117365e-08,7.448294565990882,7.47234991077344e-08,Not Significant
ZNF253,-0.24149800656525366,3.5620944769117365e-08,7.448294565990882,7.47234991077344e-08,Not Significant
RCAN3,0.45283105217095454,3.580674383555319e-08,7.446035170709632,7.510557861560829e-08,Not Significant
RBAKDN,1.1404323116407447,3.5899995504083097e-08,7.444905605810317,7.528578370326829e-08,Upregulated in BRCA_Basal
NDST4,-4.597413420225785,3.5899995504083097e-08,7.444905605810317,7.528578370326829e-08,Upregulated in BRCA_LumA
ZNF251,0.373097027753501,3.608720598103299e-08,7.442646741492522,7.56706481674844e-08,Not Significant
RFX5,0.4545423173704666,3.618116594121266e-08,7.44151744207333,7.58599185348254e-08,Not Significant
HIST1H2AG,0.21189536142352464,3.6322550908518813e-08,7.43982365886816,7.614857459292827e-08,Not Significant
ATP5J,0.3348233569034327,3.6369798194552314e-08,7.439259108712555,7.623983646871929e-08,Not Significant
AQP7P1,-1.4922538038997004,3.651189796015606e-08,7.43756559098348,7.652207582701553e-08,Upregulated in BRCA_LumA
VAMP1,-0.4737861502257331,3.651189796015606e-08,7.43756559098348,7.652207582701553e-08,Not Significant
CUX1,-0.35557830800320017,3.6941435498159064e-08,7.4324862324253855,7.741439827915715e-08,Not Significant
DCP1A,-0.20217822472851452,3.703755168814609e-08,7.431357729427223,7.760789272236331e-08,Not Significant
PPBP,2.694828746042046,3.7085700688948e-08,7.430793511111702,7.770084823198562e-08,Upregulated in BRCA_Basal
MED10,0.4154580543478602,3.71339103921434e-08,7.430229314918496,7.779391192832329e-08,Not Significant
PTPN7,0.8140089762034124,3.723051220180032e-08,7.429100988898843,7.798832561067269e-08,Not Significant
GNAT2,0.7544142250149215,3.737587203705191e-08,7.4274086657856,7.828482466886802e-08,Not Significant
DIMT1L,0.25905620670041735,3.7619362378738603e-08,7.4245885697038245,7.878677934949053e-08,Not Significant
NANOGNB,3.7625432451963725,3.8061527149169786e-08,7.419513790427564,7.970467585697751e-08,Upregulated in BRCA_Basal
CCNJL,0.8051594308333552,3.8210032270761116e-08,7.417822595522595,8.000749485983024e-08,Not Significant
HCG22,-0.8144434076947977,3.850873008733997e-08,7.414440802986056,8.061648035221318e-08,Not Significant
ALDH2,-0.2891841668615476,3.850873008733997e-08,7.414440802986056,8.061648035221318e-08,Not Significant
ST6GAL1,0.5894457786352696,3.860879828386643e-08,7.413313715775788,8.081772323896872e-08,Not Significant
ZNFX1,-0.2971553739231177,3.86589268996609e-08,7.412750205352059,8.091439989056844e-08,Not Significant
TRHDE,-0.21918691667310353,3.911293380932413e-08,7.407679606972605,8.185630109136194e-08,Not Significant
COL6A1,-0.2844712187787434,3.921452414315995e-08,7.406553050659085,8.205217278904302e-08,Not Significant
PPP1R2,-0.20447775768313367,3.921452414315995e-08,7.406553050659085,8.205217278904302e-08,Not Significant
SAT1,0.6095586723409749,3.972632613991755e-08,7.400921596307231,8.311458751288142e-08,Not Significant
TM2D1,-0.2201947565858679,3.993285544859646e-08,7.398669633927122,8.353816558873391e-08,Not Significant
MFAP2,0.6699119142361365,4.0140425750963186e-08,7.396418025463047,8.396383480051612e-08,Not Significant
RUNDC2A,-0.4686861319209149,4.045374416950947e-08,7.393041276353194,8.461059356472938e-08,Not Significant
KRT35,-4.558933662548975,4.066393919884656e-08,7.390790552666585,8.504155585383077e-08,Upregulated in BRCA_LumA
SEPT9,0.34511538850175116,4.0822280059992084e-08,7.389102742152556,8.53639973777943e-08,Not Significant
ZNF81,-0.3645374723482046,4.0981218697980425e-08,7.3874151307093925,8.567889191411884e-08,Not Significant
C2orf89,1.1623370692762551,4.0981218697980425e-08,7.3874151307093925,8.567889191411884e-08,Upregulated in BRCA_Basal
ZZEF1,-0.2777720264642936,4.1087510965199966e-08,7.386290167008276,8.589236372735333e-08,Not Significant
GRIN3B,0.10053828547456883,4.1407994145189786e-08,7.38291580675371,8.655350691432396e-08,Not Significant
ZNF707,0.37782691529808765,4.1515359502332377e-08,7.381791196950578,8.676908895475763e-08,Not Significant
SYVN1,-0.25390513521376235,4.1839077626302186e-08,7.378417898381287,8.743676866331924e-08,Not Significant
LTB,1.267176647799667,4.194752654324175e-08,7.377293642470354,8.765448106876811e-08,Upregulated in BRCA_Basal
ESF1,0.28798732686942247,4.205624799755561e-08,7.376169475031567,8.786377114487792e-08,Not Significant
RSL24D1,-0.17833784263872787,4.205624799755561e-08,7.376169475031567,8.786377114487792e-08,Not Significant
CDR2L,0.46442483738988727,4.2165242651299686e-08,7.375045396064561,8.808251361427072e-08,Not Significant
NT5C3L,0.3604302293483145,4.232924833290742e-08,7.373359443497852,8.841611700036592e-08,Not Significant
PHKG2,-0.33226293464191137,4.249387245292702e-08,7.3716736899906214,8.875094411534575e-08,Not Significant
ANKRD34C,-2.087365648349881,4.2548884979729376e-08,7.371111816390103,8.885679613374935e-08,Upregulated in BRCA_LumA
COL16A1,-0.2465898513954741,4.2603966555982e-08,7.370549964907127,8.896277079133307e-08,Not Significant
CDKL1,0.5908360257265217,4.265911726546384e-08,7.369988135541641,8.906886822558126e-08,Not Significant
NCR3,0.7110740393121481,4.282498503253528e-08,7.36830278014969,8.940608902091564e-08,Not Significant
