Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	female gamete generation (GO:0007292)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	TRIP13
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	RIPK2
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	LBR
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	CDCA2
GO_Biological_Process_2021	tRNA export from nucleus (GO:0006409)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	NUP93
GO_Biological_Process_2021	tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	NUP93
GO_Biological_Process_2021	protein destabilization (GO:0031648)	1/34	2.896478e-01	4.628951e-01	0	0	3.010050e+00	3.729722e+00	PLK1
GO_Biological_Process_2021	nervous system development (GO:0007399)	6/447	2.904393e-01	4.635412e-01	0	0	1.357669e+00	1.678568e+00	STIL;B3GNT5;FZD9;IGF2BP3;HAPLN3;POU4F1
GO_Biological_Process_2021	base-excision repair, gap-filling (GO:0006287)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	RFC4
GO_Biological_Process_2021	bicarbonate transport (GO:0015701)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	SLC26A9
GO_Biological_Process_2021	negative regulation of Ras protein signal transduction (GO:0046580)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	STMN1
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	CEBPB
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	LBR
GO_Biological_Process_2021	regulation of trans-synaptic signaling (GO:0099177)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	LRP8
GO_Biological_Process_2021	intracellular pH reduction (GO:0051452)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	ATP6V1C2
GO_Biological_Process_2021	smoothened signaling pathway (GO:0007224)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	STIL
GO_Biological_Process_2021	maturation of SSU-rRNA (GO:0030490)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	RIOK1
GO_Biological_Process_2021	protein localization to cilium (GO:0061512)	1/35	2.967634e-01	4.674024e-01	0	0	2.921372e+00	3.548941e+00	ROPN1
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	2/109	2.975500e-01	4.680254e-01	0	0	1.859058e+00	2.253500e+00	RIPK2;GTPBP4
GO_Biological_Process_2021	negative regulation of cellular protein localization (GO:1903828)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	CDT1
GO_Biological_Process_2021	negative regulation of DNA metabolic process (GO:0051053)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	BLM
GO_Biological_Process_2021	axonal transport (GO:0098930)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	KIF4A
GO_Biological_Process_2021	cyclic-nucleotide-mediated signaling (GO:0019935)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	PDE7A
GO_Biological_Process_2021	regulation of mRNA processing (GO:0050684)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	SRPK1
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	FZD9
GO_Biological_Process_2021	positive regulation of interferon-beta production (GO:0032728)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	RIPK2
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	POU4F1
GO_Biological_Process_2021	positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	POU4F1
GO_Biological_Process_2021	membrane assembly (GO:0071709)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	UBXN2A
GO_Biological_Process_2021	membrane fusion (GO:0061025)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	UBXN2A
GO_Biological_Process_2021	transferrin transport (GO:0033572)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	ATP6V1C2
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/36	3.038081e-01	4.698427e-01	0	0	2.837760e+00	3.380791e+00	AURKB
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	2/111	3.049314e-01	4.709715e-01	0	0	1.824761e+00	2.167211e+00	DEPDC1B;ATP6V1C2
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	3/194	3.069083e-01	4.734139e-01	0	0	1.563425e+00	1.846728e+00	SLC7A5;POU4F1;AURKA
GO_Biological_Process_2021	anterograde axonal transport (GO:0008089)	1/37	3.107825e-01	4.763210e-01	0	0	2.758794e+00	3.224097e+00	KIF4A
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	3.107825e-01	4.763210e-01	0	0	2.758794e+00	3.224097e+00	FOXM1
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	1/37	3.107825e-01	4.763210e-01	0	0	2.758794e+00	3.224097e+00	RFC4
GO_Biological_Process_2021	phagosome maturation (GO:0090382)	1/37	3.107825e-01	4.763210e-01	0	0	2.758794e+00	3.224097e+00	ATP6V1C2
GO_Biological_Process_2021	ncRNA metabolic process (GO:0034660)	1/37	3.107825e-01	4.763210e-01	0	0	2.758794e+00	3.224097e+00	XPO5
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	5/371	3.138733e-01	4.804429e-01	0	0	1.361496e+00	1.577656e+00	RIPK2;PLK1;CDK2AP1;TTK;LRP8
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	2/114	3.159765e-01	4.819669e-01	0	0	1.775613e+00	2.045662e+00	TPX2;KIF14
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	2/114	3.159765e-01	4.819669e-01	0	0	1.775613e+00	2.045662e+00	CDC20;CDT1
GO_Biological_Process_2021	response to estradiol (GO:0032355)	1/38	3.176875e-01	4.819669e-01	0	0	2.684096e+00	3.077819e+00	POU4F1
GO_Biological_Process_2021	positive regulation of potassium ion transport (GO:0043268)	1/38	3.176875e-01	4.819669e-01	0	0	2.684096e+00	3.077819e+00	GABBR2
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	3.176875e-01	4.819669e-01	0	0	2.684096e+00	3.077819e+00	SLC7A5
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	1/38	3.176875e-01	4.819669e-01	0	0	2.684096e+00	3.077819e+00	LBR
GO_Biological_Process_2021	ncRNA export from nucleus (GO:0097064)	1/38	3.176875e-01	4.819669e-01	0	0	2.684096e+00	3.077819e+00	NUP93
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	3/200	3.233045e-01	4.867854e-01	0	0	1.515344e+00	1.711067e+00	IGF2BP3;YBX1;POU5F1
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	2/116	3.233184e-01	4.867854e-01	0	0	1.744285e+00	1.969503e+00	CDT1;HJURP
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	CEBPB
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	HJURP
GO_Biological_Process_2021	regulation of heart rate by cardiac conduction (GO:0086091)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	DSC2
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision (GO:0033683)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	RFC4
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	FOXC1
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	PRKX
GO_Biological_Process_2021	regulation of T cell differentiation (GO:0045580)	1/39	3.245236e-01	4.867854e-01	0	0	2.613330e+00	2.941034e+00	FANCA
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	9/742	3.251151e-01	4.870623e-01	0	0	1.225709e+00	1.377178e+00	STIL;MELK;RIPK2;PLK1;ANP32E;FZD9;KIF14;BIRC5;LRP8
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	5/379	3.295862e-01	4.926161e-01	0	0	1.331825e+00	1.478216e+00	BTG3;HMGA1;NCK2;E2F3;GTPBP4
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	2/118	3.306405e-01	4.926161e-01	0	0	1.714037e+00	1.896965e+00	NUP93;CEBPB
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	1/40	3.312915e-01	4.926161e-01	0	0	2.546193e+00	2.812923e+00	STMN1
GO_Biological_Process_2021	glycolipid biosynthetic process (GO:0009247)	1/40	3.312915e-01	4.926161e-01	0	0	2.546193e+00	2.812923e+00	B3GNT5
GO_Biological_Process_2021	ribosomal small subunit biogenesis (GO:0042274)	1/40	3.312915e-01	4.926161e-01	0	0	2.546193e+00	2.812923e+00	RIOK1
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	1/40	3.312915e-01	4.926161e-01	0	0	2.546193e+00	2.812923e+00	FZD9
GO_Biological_Process_2021	protein methylation (GO:0006479)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	EZH2
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	GTPBP4
GO_Biological_Process_2021	carbohydrate catabolic process (GO:0016052)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	ENO1
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	SLC7A5
GO_Biological_Process_2021	nucleobase-containing compound catabolic process (GO:0034655)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	RNASEH1
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	CDCA2
GO_Biological_Process_2021	positive regulation of cation transmembrane transport (GO:1904064)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	GABBR2
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	ENO1
GO_Biological_Process_2021	import into cell (GO:0098657)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	SLC7A5
GO_Biological_Process_2021	JNK cascade (GO:0007254)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	RIPK2
GO_Biological_Process_2021	visual system development (GO:0150063)	1/41	3.379920e-01	4.954591e-01	0	0	2.482412e+00	2.692754e+00	FOXC1
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	7/566	3.381705e-01	4.954591e-01	0	0	1.248408e+00	1.353530e+00	BTG3;BLM;HMGA1;NCK2;ENO1;FOXM1;GTPBP4
GO_Biological_Process_2021	cellular respiration (GO:0045333)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	UQCRHL
GO_Biological_Process_2021	determination of left/right symmetry (GO:0007368)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	STIL
GO_Biological_Process_2021	regulation of nervous system development (GO:0051960)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	KIF14
GO_Biological_Process_2021	phosphatidylinositol phosphate biosynthetic process (GO:0046854)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	TTC7A
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	PVR
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	YEATS2
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	LRP8
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	1/42	3.446257e-01	5.000205e-01	0	0	2.421743e+00	2.579874e+00	RFC4
GO_Biological_Process_2021	anion transport (GO:0006820)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	SLC26A9
GO_Biological_Process_2021	regulation of carbohydrate catabolic process (GO:0043470)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	NUP93
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	GTPBP4
GO_Biological_Process_2021	DNA synthesis involved in DNA repair (GO:0000731)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	RFC4
GO_Biological_Process_2021	regulation of purine nucleotide metabolic process (GO:1900542)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	NUP93
GO_Biological_Process_2021	positive regulation of axonogenesis (GO:0050772)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	CHODL
GO_Biological_Process_2021	heart looping (GO:0001947)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	STIL
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	PVR
GO_Biological_Process_2021	spermatid development (GO:0007286)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	RNF8
GO_Biological_Process_2021	natural killer cell activation (GO:0030101)	1/43	3.511932e-01	5.034470e-01	0	0	2.363963e+00	2.473695e+00	ULBP3
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	1/44	3.576952e-01	5.097157e-01	0	0	2.308870e+00	2.373689e+00	SLC7A5
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	1/44	3.576952e-01	5.097157e-01	0	0	2.308870e+00	2.373689e+00	ENO1
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	3.576952e-01	5.097157e-01	0	0	2.308870e+00	2.373689e+00	DSC2
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	1/44	3.576952e-01	5.097157e-01	0	0	2.308870e+00	2.373689e+00	GABBR2
GO_Biological_Process_2021	mRNA stabilization (GO:0048255)	1/44	3.576952e-01	5.097157e-01	0	0	2.308870e+00	2.373689e+00	YBX1
GO_Biological_Process_2021	circulatory system development (GO:0072359)	2/126	3.596902e-01	5.119490e-01	0	0	1.602802e+00	1.638885e+00	FOXC1;POU4F1
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	SLC7A5
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	CEBPB
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	POU5F1
GO_Biological_Process_2021	positive regulation of RNA metabolic process (GO:0051254)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	RIOK1
GO_Biological_Process_2021	zymogen activation (GO:0031638)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	RIPK2
GO_Biological_Process_2021	protein deacetylation (GO:0006476)	1/45	3.641324e-01	5.146004e-01	0	0	2.256281e+00	2.279380e+00	RCOR2
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	IL12RB2
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	GTSE1
GO_Biological_Process_2021	positive regulation of organelle assembly (GO:1902117)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	GPSM2
GO_Biological_Process_2021	spliceosomal complex assembly (GO:0000245)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	SRPK1
GO_Biological_Process_2021	positive regulation of response to stimulus (GO:0048584)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	HMGA1
GO_Biological_Process_2021	postreplication repair (GO:0006301)	1/46	3.705054e-01	5.199238e-01	0	0	2.206030e+00	2.190339e+00	RFC4
GO_Biological_Process_2021	determination of heart left/right asymmetry (GO:0061371)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	STIL
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	STIL
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	IMPA2
GO_Biological_Process_2021	epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	NCK2
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	FAM83D
GO_Biological_Process_2021	glycosphingolipid metabolic process (GO:0006687)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	ESYT3
GO_Biological_Process_2021	histone deacetylation (GO:0016575)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	RCOR2
GO_Biological_Process_2021	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	TTK
GO_Biological_Process_2021	telomere organization (GO:0032200)	1/47	3.768149e-01	5.232569e-01	0	0	2.157964e+00	2.106175e+00	BLM
GO_Biological_Process_2021	purine ribonucleotide biosynthetic process (GO:0009152)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	GMPS
GO_Biological_Process_2021	base-excision repair (GO:0006284)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	RFC4
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	STK38
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	IL12RB2
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	IMPA2
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	1/48	3.830614e-01	5.282540e-01	0	0	2.111943e+00	2.026536e+00	KIF14
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	2/133	3.847268e-01	5.293310e-01	0	0	1.516617e+00	1.448705e+00	KIF14;PRKX
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	2/133	3.847268e-01	5.293310e-01	0	0	1.516617e+00	1.448705e+00	RNASEH1;DKC1
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	2/134	3.882699e-01	5.306686e-01	0	0	1.505051e+00	1.423860e+00	RIPK2;LRP8
GO_Biological_Process_2021	adherens junction organization (GO:0034332)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	PVR
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	PM20D2
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	CHEK1
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	RIPK2
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	NCK2
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	FOXM1
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	1/49	3.892456e-01	5.306686e-01	0	0	2.067839e+00	1.951099e+00	RNASEH1
